Actor,Rating
2533559,6.45
2533566,7.5
2533577,5.7
2533583,6.4
2533584,3.7
2533590,7.1
2533608,5.0
2533616,7.2
2533620,6.4
2533642,6.4
2533658,5.2
2533661,6.6
2533671,3.6
2533672,6.1
2533673,5.0
2533682,6.8
2533686,7.3
2533729,7.4
2533739,2.8
2533747,7.0
2533753,8.5
2533762,5.1
2533778,3.8
2533784,4.8
2533785,6.7
2533801,7.4
2533802,4.3
2533804,5.8
2533814,6.5
2533826,2.9
2533839,5.6
2533841,7.3
2533861,4.4
2533862,5.4
2533863,4.55
2533865,5.6
2533868,7.03
2533909,4.8
2533912,5.0
2533916,2.8
2533927,7.35
2533933,7.0
2533944,5.6
2533946,5.78
2533951,4.6
2533966,4.5
2533972,6.58
2533977,7.15
2533992,7.2
2533997,5.97
2534005,6.5
2534006,4.7
2534015,5.9
2534025,3.6
2534044,7.4
2534062,7.4
2534064,6.0
2534084,7.4
2534100,6.0
2534105,6.05
2534132,6.8
2534154,7.0
2534186,7.2
2534197,7.4
2534198,6.1
2534210,8.7
2534214,6.0
2534220,4.7
2534227,4.7
2534240,6.6
2534242,5.2
2534272,6.2
2534278,6.7
2534286,6.2
2534299,5.5
2534300,5.75
2534303,6.7
2534316,6.3
2534317,3.2
2534319,3.6
2534320,6.07
2534380,4.8
2534399,7.0
2534428,6.9
2534435,7.3
2534440,6.1
2534445,3.9
2534447,6.26
2534452,6.0
2534457,6.8
2534463,6.6
2534478,6.4
2534496,7.2
2534513,8.1
2534521,7.1
2534534,6.15
2534536,3.6
2534537,5.1
2534538,8.2
2534551,6.8
2534599,7.55
2534602,6.2
2534607,5.6
2534624,7.6
2534629,6.9
2534630,7.05
2534694,5.7
2534699,4.8
2534705,7.9
2534715,3.6
2534729,5.2
2534731,5.4
2534732,4.6
2534736,5.6
2534737,4.6
2534739,6.8
2534740,7.53
2534741,3.4
2534749,4.9
2534753,6.07
2534760,7.2
2534769,8.2
2534771,6.1
2534772,7.4
2534794,6.6
2534802,3.2
2534806,5.4
2534823,2.3
2534830,7.1
2534831,5.4
2534833,5.5
2534835,6.3
2534837,6.4
2534863,7.6
2534884,5.4
2534900,4.97
2534902,7.4
2534905,6.1
2534927,6.1
2534935,5.7
2534946,6.2
2534963,2.9
2534974,4.6
2534994,6.8
2534998,5.3
2535001,5.7
2535007,4.8
2535008,3.2
2535010,5.6
2535015,6.6
2535017,4.5
2535026,4.6
2535027,7.3
2535028,4.6
2535032,6.1
2535049,7.2
2535055,4.55
2535061,4.6
2535071,5.3
2535076,3.6
2535085,3.3
2535088,5.8
2535090,5.75
2535106,3.2
2535133,7.2
2535134,5.65
2535148,5.7
2535168,4.6
2535191,6.85
2535199,6.3
2535218,7.0
2535223,3.9
2535226,6.7
2535237,8.2
2535247,6.1
2535249,7.2
2535266,5.4
2535270,6.0
2535271,6.7
2535277,7.1
2535289,7.2
2535290,6.5
2535302,6.6
2535319,7.85
2535321,5.6
2535344,7.7
2535347,7.1
2535351,6.42
2535352,5.1
2535354,7.9
2535359,7.34
2535367,6.28
2535368,5.9
2535374,7.6
2535384,6.0
2535386,7.2
2535399,5.9
2535405,5.39
2535412,6.5
2535419,6.3
2535427,6.9
2535440,7.2
2535445,7.0
2535450,8.3
2535453,6.4
2535467,5.8
2535471,6.05
2535476,6.02
2535483,6.4
2535493,5.8
2535500,6.1
2535505,6.35
2535526,6.9
2535527,7.1
2535532,5.8
2535541,6.7
2535590,5.3
2535595,5.9
2535601,7.3
2535603,7.6
2535625,5.6
2535627,6.43
2535639,7.7
2535640,3.8
2535646,6.5
2535649,6.15
2535652,5.0
2535653,6.5
2535655,6.0
2535656,5.0
2535662,5.7
2535675,5.4
2535709,5.2
2535711,7.9
2535714,5.6
2535715,6.8
2535716,7.3
2535723,5.6
2535730,7.4
2535732,7.12
2535734,7.5
2535736,6.0
2535739,6.3
2535741,7.0
2535752,5.0
2535765,6.95
2535768,7.8
2535774,8.7
2535781,5.63
2535795,7.4
2535799,5.9
2535801,6.0
2535804,6.45
2535817,6.23
2535847,7.8
2535848,7.1
2535849,7.1
2535856,7.5
2535857,6.7
2535861,7.3
2535873,5.1
2535875,4.3
2535877,8.0
2535885,6.9
2535895,5.2
2535900,7.1
2535912,8.0
2535935,6.4
2535940,7.9
2535953,4.97
2535966,7.0
2535967,7.0
2535978,7.0
2535983,7.2
2535985,6.0
2535994,7.1
2536001,6.56
2536007,4.3
2536013,6.2
2536039,7.5
2536048,6.45
2536068,4.9
2536070,4.9
2536072,6.5
2536084,5.9
2536086,5.9
2536089,6.6
2536091,6.1
2536093,5.3
2536102,6.1
2536104,6.9
2536109,6.5
2536135,5.7
2536136,6.53
2536137,6.9
2536166,7.4
2536168,6.5
2536195,4.7
2536196,6.1
2536206,6.8
2536220,7.8
2536228,8.1
2536245,3.7
2536253,8.7
2536258,6.4
2536266,4.9
2536268,4.0
2536276,6.5
2536286,5.0
2536308,7.47
2536312,5.7
2536316,5.4
2536322,5.0
2536342,7.3
2536343,3.0
2536345,6.75
2536353,8.7
2536355,5.0
2536357,7.2
2536366,7.8
2536368,5.2
2536371,6.2
2536383,7.8
2536384,2.1
2536388,5.55
2536396,3.9
2536419,4.1
2536421,6.1
2536429,6.37
2536430,7.4
2536449,6.6
2536456,5.1
2536461,4.2
2536471,5.9
2536477,4.6
2536505,5.1
2536534,5.7
2536537,5.8
2536551,5.8
2536565,5.95
2536570,5.9
2536572,6.3
2536574,4.8
2536583,6.1
2536590,6.92
2536604,6.2
2536608,6.7
2536610,5.9
2536629,7.0
2536630,7.6
2536637,6.7
2536646,4.1
2536647,7.1
2536660,7.1
2536664,7.1
2536668,6.58
2536670,7.2
2536674,6.8
2536698,6.22
2536709,6.3
2536728,6.7
2536731,5.4
2536740,5.75
2536780,6.4
2536784,3.8
2536785,4.1
2536804,7.6
2536807,5.8
2536818,5.87
2536824,6.5
2536830,7.2
2536837,5.6
2536839,7.4
2536857,6.4
2536869,4.6
2536870,5.8
2536874,7.8
2536886,5.6
2536897,6.4
2536898,5.63
2536904,5.4
2536911,7.65
2536934,6.2
2536945,6.2
2536952,5.4
2536954,6.85
2536964,4.3
2536981,4.45
2537002,3.7
2537006,5.6
2537026,6.14
2537028,7.0
2537033,7.3
2537035,7.1
2537041,6.8
2537055,6.55
2537061,4.7
2537066,6.6
2537071,2.3
2537075,6.8
2537080,5.4
2537081,7.4
2537087,7.2
2537094,6.02
2537103,6.8
2537109,6.8
2537136,5.6
2537148,5.0
2537164,7.2
2537167,4.8
2537171,8.1
2537179,6.1
2537185,6.0
2537187,6.3
2537203,4.2
2537205,5.2
2537206,6.1
2537208,7.4
2537212,6.2
2537235,7.7
2537247,4.2
2537249,7.0
2537250,6.85
2537255,5.98
2537269,6.01
2537272,6.25
2537299,6.05
2537301,7.3
2537302,6.2
2537308,6.25
2537317,7.22
2537318,6.0
2537346,7.7
2537381,7.8
2537389,6.0
2537390,5.6
2537400,4.6
2537416,7.6
2537421,6.9
2537423,6.8
2537424,7.2
2537440,6.5
2537467,5.9
2537473,5.1
2537476,6.0
2537481,5.13
2537482,5.7
2537495,6.7
2537521,4.3
2537530,5.9
2537532,6.8
2537541,8.1
2537586,6.5
2537597,5.3
2537667,6.6
2537668,6.3
2537675,5.6
2537688,6.14
2537693,2.6
2537695,5.9
2537701,4.2
2537721,7.7
2537733,6.8
2537743,6.6
2537761,7.0
2537763,5.05
2537764,6.5
2537773,4.2
2537780,8.0
2537799,5.9
2537809,5.6
2537823,6.2
2537828,8.7
2537853,6.5
2537895,6.3
2537916,4.0
2537936,5.5
2537946,5.7
2537947,6.5
2537951,7.4
2537956,6.3
2537960,7.2
2537975,8.1
2537987,7.1
2537989,6.4
2537992,7.47
2537994,4.05
2537999,5.9
2538019,5.1
2538031,5.7
2538035,5.7
2538038,6.2
2538040,5.4
2538042,5.3
2538051,3.8
2538071,5.7
2538077,7.0
2538081,5.6
2538092,5.1
2538094,5.1
2538095,7.1
2538100,5.8
2538103,6.8
2538115,5.0
2538118,5.6
2538129,7.7
2538132,6.2
2538145,6.3
2538153,5.7
2538161,3.9
2538168,6.8
2538174,7.0
2538194,5.13
2538197,4.9
2538213,7.3
2538217,6.1
2538220,4.25
2538233,5.8
2538239,6.6
2538240,2.3
2538242,7.02
2538245,6.8
2538246,5.6
2538250,5.2
2538255,6.78
2538263,7.3
2538270,6.3
2538278,4.2
2538282,6.25
2538290,7.1
2538294,6.7
2538295,5.67
2538319,2.9
2538328,7.2
2538345,4.6
2538350,6.28
2538356,5.6
2538365,6.0
2538370,5.2
2538379,5.8
2538381,5.5
2538396,7.15
2538399,5.2
2538405,8.2
2538410,6.05
2538420,8.5
2538429,6.8
2538437,3.8
2538450,6.8
2538458,7.1
2538461,7.9
2538479,5.0
2538488,6.4
2538493,5.5
2538509,5.5
2538546,7.4
2538548,7.95
2538552,4.9
2538555,7.3
2538562,6.17
2538573,4.5
2538586,7.3
2538587,6.43
2538589,5.7
2538612,5.1
2538616,6.6
2538649,4.3
2538655,2.5
2538668,4.9
2538687,7.4
2538689,5.85
2538706,5.47
2538707,6.5
2538719,4.6
2538723,3.6
2538724,4.1
2538731,6.7
2538732,7.2
2538747,6.3
2538756,6.0
2538763,5.7
2538767,6.5
2538774,5.1
2538797,7.27
2538806,7.5
2538815,5.7
2538831,6.9
2538851,5.9
2538861,6.6
2538890,6.4
2538893,8.0
2538903,5.4
2538905,6.37
2538912,8.2
2538915,6.6
2538917,6.6
2538921,3.8
2538927,5.0
2538928,5.17
2538951,6.4
2538959,6.55
2538962,6.5
2538963,5.7
2538973,6.8
2538976,6.5
2538988,7.06
2539000,5.9
2539001,4.8
2539015,6.3
2539023,6.6
2539034,4.2
2539040,5.2
2539055,7.6
2539056,7.8
2539057,6.5
2539060,5.1
2539076,8.0
2539088,6.2
2539101,6.5
2539149,6.9
2539152,5.9
2539174,6.5
2539176,7.6
2539184,7.6
2539185,7.6
2539186,4.6
2539190,6.8
2539191,5.87
2539201,8.0
2539207,6.7
2539208,6.2
2539209,5.6
2539216,5.9
2539218,5.1
2539226,7.3
2539246,5.7
2539254,2.5
2539261,5.2
2539265,6.5
2539277,5.58
2539302,6.0
2539309,2.7
2539312,6.15
2539314,5.5
2539315,5.1
2539317,6.43
2539322,6.8
2539345,5.6
2539349,5.65
2539368,6.8
2539371,6.0
2539382,7.3
2539384,5.5
2539393,6.8
2539396,5.03
2539397,6.4
2539399,6.4
2539405,6.5
2539410,5.6
2539411,4.4
2539415,8.1
2539417,6.4
2539430,6.2
2539437,6.4
2539475,4.3
2539477,4.2
2539480,6.4
2539498,8.2
2539501,2.8
2539507,5.6
2539508,7.7
2539514,6.4
2539517,6.6
2539522,6.5
2539527,6.5
2539540,5.8
2539541,5.4
2539544,5.5
2539555,4.4
2539556,6.28
2539558,4.7
2539576,5.55
2539578,5.7
2539579,4.2
2539602,7.5
2539619,5.0
2539620,6.7
2539651,5.5
2539666,6.5
2539671,4.9
2539673,5.0
2539684,6.7
2539686,7.3
2539692,5.5
2539697,4.2
2539700,5.4
2539736,6.4
2539737,6.4
2539743,5.3
2539756,5.9
2539789,5.8
2539790,4.5
2539813,5.97
2539815,5.4
2539820,4.0
2539831,6.7
2539843,6.0
2539853,7.17
2539861,6.5
2539867,5.86
2539874,4.0
2539900,3.5
2539929,5.1
2539945,6.0
2539971,6.9
2539977,6.8
2539999,3.6
2540012,6.7
2540014,5.55
2540034,5.3
2540076,6.4
2540125,6.0
2540128,8.1
2540143,6.4
2540173,6.7
2540184,6.5
2540194,6.8
2540204,3.7
2540210,6.54
2540213,4.6
2540214,5.8
2540227,5.7
2540232,7.9
2540233,6.0
2540235,8.0
2540256,6.7
2540258,5.6
2540287,6.6
2540336,4.9
2540354,3.2
2540359,5.4
2540376,6.7
2540378,5.75
2540413,4.2
2540418,5.1
2540420,5.1
2540422,6.6
2540424,5.6
2540444,7.4
2540459,8.1
2540461,5.8
2540470,6.6
2540474,3.6
2540485,7.9
2540499,5.6
2540513,7.75
2540514,7.9
2540518,6.3
2540521,7.8
2540522,6.4
2540529,6.7
2540541,6.8
2540547,4.2
2540604,8.5
2540612,5.75
2540620,5.6
2540623,4.45
2540627,6.1
2540643,6.2
2540687,2.5
2540689,5.9
2540696,6.18
2540704,6.6
2540718,6.4
2540723,7.4
2540731,5.7
2540739,3.9
2540743,4.6
2540759,4.8
2540777,7.3
2540800,5.7
2540802,5.6
2540811,5.8
2540812,5.7
2540818,3.5
2540820,5.3
2540829,5.3
2540833,4.5
2540846,7.3
2540847,7.3
2540858,6.7
2540877,6.9
2540881,5.0
2540895,7.0
2540897,6.7
2540898,6.83
2540905,6.7
2540915,7.3
2540919,5.75
2540940,6.2
2540947,6.4
2540952,6.9
2540957,5.4
2540978,6.2
2540988,6.7
2540989,7.4
2540998,7.55
2540999,5.7
2541017,6.9
2541034,6.2
2541041,8.1
2541067,7.7
2541073,6.9
2541090,4.2
2541091,4.2
2541093,5.3
2541095,6.39
2541124,7.1
2541126,6.9
2541130,5.66
2541142,6.8
2541143,6.27
2541149,7.5
2541151,7.1
2541153,6.6
2541157,5.5
2541162,6.8
2541191,7.9
2541206,5.3
2541222,2.0
2541226,6.7
2541227,8.15
2541245,5.5
2541248,6.2
2541251,5.3
2541253,7.2
2541288,7.17
2541289,6.7
2541295,7.6
2541300,6.62
2541309,6.7
2541331,3.7
2541346,5.9
2541382,7.2
2541392,6.5
2541398,7.8
2541399,4.1
2541403,6.8
2541407,6.2
2541414,6.6
2541425,6.13
2541429,5.92
2541430,5.85
2541435,5.9
2541438,4.8
2541457,6.9
2541467,6.1
2541479,5.9
2541490,7.0
2541502,6.1
2541530,4.2
2541543,4.6
2541545,6.0
2541552,7.8
2541555,8.0
2541566,6.4
2541570,4.5
2541578,6.3
2541587,4.8
2541589,5.5
2541593,5.5
2541599,5.8
2541604,6.4
2541606,6.2
2541610,5.48
2541612,3.8
2541617,6.17
2541622,4.1
2541651,5.7
2541658,7.0
2541661,5.9
2541671,6.1
2541695,7.5
2541754,7.1
2541759,5.6
2541774,6.5
2541821,5.0
2541859,5.3
2541863,5.53
2541890,4.5
2541902,8.0
2541928,6.57
2541933,6.9
2541946,6.1
2541950,7.1
2541952,5.2
2541954,7.6
2541967,5.65
2541968,7.7
2541970,5.3
2541980,6.5
2541988,3.8
2541999,4.85
2542020,5.4
2542023,3.9
2542070,6.45
2542073,6.2
2542087,8.3
2542095,8.0
2542107,7.7
2542135,6.4
2542146,4.8
2542156,7.4
2542170,5.8
2542189,5.2
2542213,6.9
2542223,6.5
2542225,6.8
2542246,6.0
2542257,3.5
2542272,5.5
2542273,5.8
2542301,5.0
2542305,5.0
2542323,4.8
2542347,5.0
2542349,5.5
2542356,3.1
2542360,6.3
2542374,4.8
2542382,6.2
2542436,3.6
2542448,7.3
2542455,6.3
2542460,4.7
2542470,5.53
2542475,3.2
2542480,7.1
2542488,4.5
2542494,6.3
2542502,7.7
2542511,3.65
2542514,4.8
2542588,6.5
2542593,7.1
2542612,7.0
2542628,6.9
2542643,6.7
2542647,4.7
2542672,3.6
2542681,5.93
2542693,6.0
2542705,6.2
2542713,6.2
2542719,7.4
2542739,6.6
2542762,6.2
2542781,6.65
2542799,3.8
2542802,6.8
2542814,7.1
2542822,4.8
2542826,7.3
2542828,4.8
2542835,5.1
2542837,6.0
2542839,7.1
2542840,6.55
2542845,7.3
2542851,5.1
2542874,6.9
2542891,5.3
2542898,5.3
2542908,5.2
2542909,7.4
2542910,7.4
2542926,6.1
2542933,6.6
2542938,4.97
2542951,7.5
2542962,5.2
2542970,7.1
2542979,5.7
2542981,6.83
2543000,5.3
2543008,6.0
2543021,2.3
2543051,6.9
2543060,3.7
2543073,7.6
2543082,5.3
2543087,6.0
2543095,5.8
2543103,7.7
2543132,6.2
2543133,6.2
2543162,6.4
2543164,8.3
2543183,4.1
2543207,5.8
2543211,6.2
2543222,7.0
2543224,3.3
2543258,5.7
2543261,6.7
2543263,5.3
2543266,6.8
2543274,6.8
2543303,5.45
2543305,5.52
2543306,6.4
2543309,6.0
2543313,5.3
2543317,6.2
2543322,4.6
2543326,4.4
2543327,6.8
2543332,4.9
2543334,3.7
2543356,4.6
2543361,4.5
2543362,6.0
2543364,4.7
2543382,6.1
2543396,7.4
2543410,7.2
2543415,7.3
2543418,7.32
2543427,5.2
2543438,4.8
2543456,5.2
2543473,5.05
2543482,5.63
2543485,7.0
2543494,3.8
2543519,5.7
2543533,6.8
2543541,7.6
2543546,6.65
2543555,7.2
2543571,6.8
2543575,5.2
2543577,7.0
2543589,5.6
2543619,5.7
2543620,6.35
2543638,6.2
2543647,7.2
2543653,8.2
2543657,3.9
2543664,5.98
2543674,6.4
2543676,6.7
2543684,6.9
2543710,5.1
2543717,6.3
2543763,6.15
2543775,6.23
2543781,6.8
2543787,5.4
2543837,5.7
2543853,4.7
2543855,6.5
2543856,4.3
2543867,4.2
2543873,6.6
2543921,7.0
2543937,6.7
2543942,3.8
2543964,7.0
2543977,6.2
2543985,6.6
2544017,4.3
2544028,5.6
2544029,6.4
2544038,6.7
2544042,7.4
2544043,7.0
2544046,5.4
2544050,6.8
2544057,6.1
2544058,6.6
2544072,6.4
2544095,8.1
2544117,7.9
2544119,3.0
2544149,6.5
2544156,4.9
2544164,7.13
2544170,6.4
2544184,6.9
2544193,6.3
2544194,7.4
2544214,7.7
2544227,7.1
2544229,5.8
2544236,6.3
2544256,6.2
2544273,7.05
2544303,4.2
2544316,5.73
2544325,7.0
2544328,6.06
2544333,5.1
2544337,6.6
2544347,6.3
2544348,4.3
2544351,6.12
2544352,5.4
2544356,7.2
2544364,6.0
2544370,6.5
2544379,6.07
2544383,7.7
2544395,7.7
2544417,6.4
2544420,6.1
2544421,5.8
2544427,7.3
2544430,5.1
2544438,6.8
2544450,5.8
2544466,7.15
2544472,6.9
2544474,5.4
2544488,6.3
2544497,6.3
2544498,7.4
2544501,7.4
2544504,6.8
2544514,6.9
2544516,3.3
2544517,5.75
2544518,7.3
2544519,5.75
2544520,7.3
2544522,6.8
2544535,7.1
2544539,7.1
2544540,6.1
2544542,6.7
2544544,6.9
2544551,7.4
2544556,5.6
2544592,5.7
2544629,5.3
2544634,6.8
2544639,2.6
2544641,7.01
2544649,8.1
2544660,5.6
2544677,6.0
2544696,4.6
2544703,5.6
2544706,8.1
2544714,4.5
2544729,7.6
2544732,5.6
2544740,6.7
2544878,7.4
2544882,5.7
2544934,6.5
2544970,4.9
2544972,7.25
2544976,7.2
2544988,6.3
2544998,6.6
2545004,4.5
2545005,6.95
2545011,5.3
2545012,5.3
2545013,5.0
2545017,6.3
2545018,6.1
2545039,4.6
2545048,6.5
2545068,4.5
2545074,3.1
2545102,5.6
2545113,6.6
2545126,5.6
2545136,5.8
2545137,5.5
2545144,7.2
2545147,6.5
2545148,5.7
2545182,3.45
2545205,6.5
2545210,5.8
2545232,6.3
2545234,6.1
2545239,6.5
2545241,6.6
2545261,6.5
2545262,7.5
2545266,4.2
2545267,5.8
2545271,5.1
2545272,5.3
2545273,5.8
2545282,6.0
2545297,6.6
2545310,5.5
2545327,6.1
2545328,5.7
2545332,7.2
2545337,5.6
2545339,3.6
2545346,6.6
2545352,6.2
2545372,5.69
2545375,7.0
2545386,6.5
2545395,5.8
2545406,4.45
2545440,6.5
2545449,7.1
2545451,5.9
2545456,5.9
2545465,7.8
2545468,7.2
2545469,5.6
2545478,6.2
2545506,6.6
2545517,7.8
2545519,6.4
2545522,6.0
2545532,8.4
2545536,5.9
2545545,7.8
2545549,5.9
2545550,5.6
2545557,8.7
2545560,6.7
2545565,7.6
2545581,7.3
2545582,8.3
2545583,6.65
2545597,7.1
2545625,4.6
2545631,5.8
2545667,6.2
2545692,6.9
2545693,5.9
2545739,6.34
2545743,7.8
2545759,5.9
2545775,4.3
2545789,3.8
2545795,7.23
2545796,6.79
2545800,8.0
2545804,3.8
2545812,5.9
2545824,7.5
2545851,5.2
2545867,7.1
2545874,5.3
2545892,7.0
2545897,7.2
2545900,5.5
2545911,7.1
2545919,6.43
2545921,6.6
2545946,5.3
2545971,6.8
2545993,5.9
2546008,5.0
2546015,8.8
2546031,5.8
2546051,6.3
2546057,5.3
2546061,7.25
2546075,7.67
2546079,6.13
2546084,4.0
2546108,6.1
2546109,5.71
2546114,6.0
2546117,5.7
2546118,6.67
2546121,7.5
2546124,4.7
2546144,5.35
2546149,5.7
2546153,6.9
2546160,6.4
2546162,7.17
2546168,6.6
2546179,5.7
2546181,3.4
2546188,6.17
2546197,7.2
2546260,5.6
2546275,7.25
2546277,7.4
2546288,8.1
2546293,6.16
2546301,7.5
2546310,6.22
2546316,5.1
2546323,5.6
2546327,3.6
2546331,7.3
2546354,5.6
2546363,5.5
2546375,7.1
2546389,7.7
2546394,6.2
2546396,6.58
2546401,3.9
2546413,7.9
2546415,7.1
2546442,5.9
2546444,4.2
2546454,6.5
2546464,6.6
2546477,7.2
2546482,4.6
2546483,5.4
2546493,3.5
2546503,7.7
2546524,3.9
2546530,6.1
2546541,7.1
2546545,8.2
2546564,6.0
2546567,5.5
2546571,8.1
2546572,6.8
2546588,5.95
2546590,4.82
2546609,5.69
2546613,7.1
2546619,6.1
2546620,6.1
2546621,6.1
2546626,3.4
2546628,5.6
2546637,7.7
2546641,7.3
2546643,6.6
2546648,7.5
2546651,6.6
2546653,6.2
2546670,7.3
2546707,5.83
2546710,6.5
2546711,5.6
2546713,7.4
2546751,5.9
2546770,7.5
2546777,6.8
2546822,7.2
2546852,6.4
2546872,4.8
2546874,7.6
2546882,6.5
2546899,6.9
2546948,6.0
2546951,7.2
2546953,6.7
2546956,6.6
2546992,7.1
2546994,7.3
2547004,5.8
2547055,5.6
2547063,7.2
2547064,6.4
2547093,7.2
2547110,6.9
2547116,5.2
2547128,7.4
2547131,6.2
2547132,6.73
2547135,6.3
2547138,5.9
2547152,4.8
2547162,6.8
2547178,6.57
2547190,7.2
2547202,5.9
2547206,6.65
2547215,6.0
2547217,7.7
2547226,6.9
2547229,6.1
2547233,7.4
2547239,7.4
2547264,6.5
2547268,6.1
2547269,6.1
2547276,7.6
2547289,6.5
2547299,6.4
2547306,7.2
2547323,5.93
2547340,7.3
2547342,3.6
2547384,6.43
2547393,4.9
2547394,7.4
2547401,4.0
2547407,6.1
2547417,6.73
2547431,6.1
2547440,7.8
2547450,9.1
2547495,5.8
2547540,6.3
2547559,6.4
2547563,5.2
2547569,5.7
2547574,5.3
2547591,3.2
2547602,7.17
2547615,5.5
2547622,7.7
2547628,6.1
2547632,3.6
2547647,4.3
2547655,3.5
2547658,6.7
2547667,7.3
2547678,6.18
2547679,6.5
2547696,6.06
2547697,5.8
2547709,4.9
2547710,5.2
2547748,6.2
2547754,5.55
2547768,5.2
2547769,6.4
2547772,6.7
2547783,7.0
2547827,6.4
2547848,7.8
2547854,7.2
2547855,7.1
2547856,6.4
2547879,7.9
2547888,6.9
2547892,6.85
2547921,7.2
2547954,7.9
2547956,7.2
2547962,7.0
2547980,7.7
2547982,7.6
2548001,7.2
2548016,6.5
2548023,5.1
2548057,4.7
2548060,8.3
2548076,6.1
2548087,7.1
2548121,6.5
2548136,6.2
2548138,3.1
2548140,5.7
2548144,8.1
2548152,7.0
2548157,5.5
2548161,3.1
2548166,4.8
2548167,7.0
2548201,7.2
2548208,5.2
2548233,6.7
2548245,8.6
2548246,8.1
2548248,7.6
2548251,6.1
2548264,8.0
2548294,5.8
2548302,4.0
2548318,6.0
2548335,7.9
2548344,5.7
2548345,8.2
2548348,5.7
2548358,5.8
2548368,7.5
2548388,6.5
2548390,3.2
2548399,3.4
2548406,7.0
2548409,7.9
2548411,5.7
2548433,6.2
2548452,5.2
2548517,7.8
2548560,6.45
2548564,5.35
2548581,6.97
2548583,5.0
2548590,4.0
2548609,5.1
2548632,6.6
2548657,7.0
2548668,5.9
2548672,7.8
2548674,4.1
2548692,5.6
2548722,8.4
2548731,6.9
2548733,3.8
2548734,8.1
2548746,6.7
2548747,6.07
2548793,6.7
2548796,8.2
2548798,6.9
2548799,6.58
2548800,7.7
2548801,7.7
2548802,7.7
2548808,6.6
2548809,6.13
2548818,5.0
2548820,3.85
2548831,6.5
2548847,5.7
2548855,6.3
2548877,6.9
2548897,6.5
2548904,3.1
2548913,6.7
2548914,6.04
2548919,3.5
2548943,7.8
2548946,6.0
2548950,6.85
2548951,8.0
2548967,6.6
2548970,2.9
2548973,3.5
2549001,6.4
2549005,4.3
2549013,3.4
2549018,7.8
2549039,6.52
2549045,5.3
2549061,5.3
2549073,4.2
2549076,7.9
2549080,6.2
2549095,7.8
2549097,6.2
2549103,5.03
2549107,5.7
2549119,7.55
2549124,4.7
2549133,4.7
2549137,6.7
2549153,6.1
2549154,5.45
2549162,5.8
2549164,3.4
2549174,6.7
2549188,8.3
2549194,6.8
2549210,5.6
2549217,4.8
2549257,5.2
2549292,7.5
2549294,4.97
2549310,4.4
2549319,5.05
2549323,4.3
2549325,5.8
2549351,6.8
2549369,7.0
2549370,6.7
2549375,6.25
2549376,6.5
2549378,2.8
2549391,5.95
2549405,6.9
2549427,6.8
2549432,6.83
2549434,6.8
2549440,7.0
2549444,6.8
2549449,6.5
2549482,7.5
2549483,5.93
2549489,5.3
2549490,5.2
2549509,4.6
2549510,7.3
2549516,7.9
2549536,7.5
2549545,5.3
2549553,3.7
2549572,7.7
2549573,7.2
2549584,6.5
2549598,3.9
2549616,7.4
2549619,6.5
2549635,5.7
2549637,6.7
2549641,7.7
2549642,6.8
2549664,5.2
2549666,4.0
2549667,5.8
2549668,5.8
2549673,6.9
2549686,6.4
2549696,7.4
2549712,7.0
2549717,7.0
2549722,6.8
2549725,7.53
2549730,6.0
2549741,5.8
2549751,8.5
2549756,6.3
2549758,6.6
2549770,5.5
2549782,6.3
2549794,6.65
2549795,7.0
2549812,6.6
2549823,5.9
2549825,7.2
2549829,4.9
2549831,6.2
2549832,7.1
2549833,6.7
2549838,6.0
2549844,4.5
2549849,5.8
2549859,6.15
2549873,7.0
2549874,3.6
2549880,2.9
2549882,7.2
2549890,5.4
2549894,8.0
2549905,6.2
2549907,7.0
2549909,6.46
2549915,7.0
2549920,7.5
2549922,6.6
2549923,5.9
2549940,4.8
2549946,6.1
2549973,5.8
2549974,5.8
2549987,7.0
2549991,7.3
2549995,7.2
2549997,7.4
2550000,7.1
2550004,4.2
2550005,5.7
2550023,5.0
2550028,5.5
2550031,7.4
2550044,6.7
2550056,6.8
2550057,5.3
2550090,5.8
2550091,5.8
2550112,5.4
2550115,6.8
2550116,5.4
2550128,7.0
2550133,7.3
2550140,7.2
2550153,7.8
2550155,6.7
2550180,6.7
2550186,6.8
2550187,6.8
2550199,5.0
2550202,6.9
2550204,6.5
2550220,7.3
2550221,6.3
2550264,5.35
2550293,6.9
2550316,1.7
2550335,6.65
2550348,6.4
2550353,7.6
2550357,5.8
2550368,5.4
2550369,8.4
2550391,7.4
2550394,6.5
2550408,7.35
2550410,7.8
2550419,7.7
2550423,6.1
2550434,6.5
2550439,4.2
2550447,5.2
2550450,7.8
2550452,2.0
2550457,5.8
2550479,5.8
2550490,6.45
2550492,5.6
2550521,6.7
2550537,5.45
2550555,5.1
2550578,6.5
2550592,6.7
2550602,5.3
2550603,8.8
2550609,4.8
2550612,5.4
2550630,4.5
2550633,6.82
2550634,5.8
2550636,5.8
2550643,5.25
2550645,6.3
2550657,5.9
2550670,6.37
2550674,5.8
2550691,7.2
2550705,5.6
2550707,6.9
2550710,5.7
2550715,5.8
2550729,7.1
2550731,7.1
2550740,6.67
2550744,7.7
2550746,7.9
2550755,7.6
2550769,5.6
2550770,7.9
2550781,5.57
2550782,4.3
2550792,7.0
2550800,3.8
2550820,4.8
2550825,6.15
2550829,7.7
2550847,5.2
2550854,4.6
