"","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"4443","2405247",7.6,0,1,8,19,5.79999995231628,6.5199999332428,6.39999993642171
"4444","2405256",7.6,0,2,13,21,7.59999990463257,7.51249992847443,7.19999992847443
"4445","2405330",3.4,0,28,7,0,3.40000009536743,5.35599649078631,3.5666667620341
"4446","2405405",8.9,0,0,0,14,8.89999961853027,8.8062496483326,8.89999961853027
"4447","2405610",4,0,12,3,0,4,4,4
"4448","2405618",6,0,0,6,0,6,6,6
"4449","2405652",6.2,0,0,73,0,6.19999980926514,6.17071887064215,7.19999992847443
"4450","2405685",8.5,0,0,4,13,8.5,8.5,8.5
"4451","2405790",7.6,0,0,1,3,7.45000004768372,7.45000004768372,7.59999990463257
"4452","2405851",7.1,0,0,36,1,7.09999990463257,6.79316373352192,7.09999990463257
"4453","2405881",6.7,0,1,40,0,5.75999999046326,6.31113442344492,6.93571422781263
"4454","2405963",7.6,0,0,10,10,7.89999985694885,7.0681249409914,7.59999990463257
"4455","2406103",7.6,0,0,5,3,7.59999990463257,6.92238090605963,7.59999990463257
"4456","2406124",5.4,0,0,22,0,6.30624997615814,5.40000009536743,6.18636361035434
"4457","2406268",5.8,0,0,7,0,5.80000019073486,5.81795647472301,5.80000019073486
"4458","2406335",5.7,0,0,6,0,5.69999980926514,5.8666664759318,5.69999980926514
"4459","2406370",6.8,0,0,24,0,7.05000019073486,6.21720592009476,6.86666679382324
"4460","2406387",2.7,0,13,0,0,2.70000004768372,2.70000004768372,2.70000004768372
"4461","2406425",5.5,0,2,47,0,5.5,5.55833331743876,5.75
"4462","2406548",8.1,0,0,0,1,8.05000030994415,8.00000023841858,8.00000023841858
"4463","2406549",8.6,0,0,0,1,8.60000038146973,8.07500028610229,8.60000038146973
"4464","2406551",4.8,0,2,7,0,5.40000009536743,5.32182548538087,5.10000014305115
"4465","2406552",6,0,1,23,0,5.40000009536743,5.84365078002688,5.80000003178914
"4466","2406647",6.5,0,0,22,0,5.97500002384186,6.55624998807907,6.34999990463257
"4467","2406685",6.7,0,1,77,0,5.86249995231628,6.39344363956235,7.29999987284342
"4468","2406784",7.6,0,0,26,12,7.15263159651505,7.01355186538154,7.03750001192093
"4469","2406810",5.7,0,0,12,0,5.69999980926514,5.69999980926514,5.69999980926514
"4470","2406947",7.4,0,0,35,0,7.20000004768372,6.15184522455647,7.20000004768372
"4471","2407249",6,0,2,35,0,6.5,6.52493541647297,6.25
"4472","2407261",6.2,0,0,13,0,5.02500003576279,6.19999996821086,5.56666656335195
"4473","2407266",7.2,0,0,21,0,7.19999980926514,6.5,7.19999980926514
"4474","2407285",7.2,0,0,5,0,7.31999998092651,7.44999996821086,7.31999998092651
"4475","2407561",4.6,0,22,28,0,5.45000004768372,5.70193068280152,4.59999990463257
"4476","2407826",5.9,0,0,13,0,6.25,6.43333339691162,6.30000001192093
"4477","2407829",5.2,0,0,25,0,5.19999980926514,6.33913044307543,5.19999980926514
"4478","2407849",6.5,0,0,24,0,6.97142853055681,6.79314286231995,6.60000002384186
"4479","2407873",7.2,0,0,62,0,7.39999985694885,7.10555539307771,7.39999985694885
"4480","2407935",7.1,0,0,39,0,5.92999992370605,5.96470585991355,6.15714284351894
"4481","2408009",6.2,0,0,4,0,6.19999980926514,6.19999980926514,6.19999980926514
"4482","2408013",4.2,0,9,10,0,4.19999980926514,4.19999980926514,4.19999980926514
"4483","2408015",6.3,0,0,54,0,5.45000004768372,5.98360329125229,6.30000019073486
"4484","2408048",5.8,0,0,13,0,5.80000019073486,6.78005953535201,5.80000019073486
"4485","2408059",5.5,0,0,9,0,5.5,5.5,5.5
"4486","2408168",6.9,0,0,2,0,6.90000009536743,6.85000002384186,6.85833338896434
"4487","2408182",7.9,0,0,4,8,7.60000014305115,7.5666667620341,7.56111123826769
"4488","2408195",8.5,0,0,3,3,7.83333349227905,7.1907407813602,7.83333349227905
"4489","2408199",7.3,0,0,35,1,7.30000019073486,7.33928583065669,7.30000019073486
"4490","2408627",7.5,0,0,15,0,7.5,7.5,7.5
"4491","2408662",6.6,0,0,58,0,6.25,6.11437400504305,6.19166660308838
"4492","2408745",6.5,0,0,28,0,6.65000009536743,6.51111113053781,6.65000009536743
"4493","2408757",7.2,0,1,89,0,7.22500002384186,6.5995967073708,6.33271423680442
"4494","2408794",7.6,0,0,1,6,7.59999990463257,7.59999990463257,7.59999990463257
"4495","2408835",6.1,0,0,47,0,6.58571420397077,6.38173885370293,6.08272720683705
"4496","2408854",7.6,0,0,34,19,7.59999990463257,6.85051509117266,7.14999993642171
"4497","2409083",5.3,0,0,43,0,5.30000019073486,5.30333351559109,5.30000019073486
"4498","2409183",3.8,0,27,21,0,4.64285704067775,4.77490736546641,4.72727264057506
"4499","2409293",7.1,0,0,20,0,7.09999990463257,6.571860225594,6.63749992847443
"4500","2409317",5.6,0,1,22,0,6.47500002384186,6.03720237669491,6.30000003178914
"4501","2409388",5.5,0,0,17,0,5.5,5.79821579348961,5.5
"4502","2409435",6.1,0,0,42,1,6.04285703386579,5.88677232723844,5.77999992370605
"4503","2409478",7.4,0,0,11,1,7.40000009536743,6.8541667064031,7.40000009536743
"4504","2409542",7.1,0,0,4,0,7.09999990463257,7.09999990463257,7.09999990463257
"4505","2409609",7.6,0,0,1,100,7.59999990463257,7.59999990463257,7.59999990463257
"4506","2409674",4.8,0,6,39,0,6.02500009536743,5.91237111098114,5.40714297975813
"4507","2409770",5.5,0,1,28,0,6,6.07435897680429,5.83333333333333
"4508","2409771",8,0,0,1,1,8,8,8
"4509","2409903",5.1,0,0,17,0,5.09999990463257,5.09999990463257,5.09999990463257
"4510","2409918",6.3,0,0,10,0,6.10000014305115,6.33152438380881,6.03333346048991
"4511","2410091",6,0,0,2,0,6,6,6
"4512","2410136",7,0,0,8,0,7,6.37777776188321,7
"4513","2410179",6.6,0,0,2,0,6.59999990463257,6.59999990463257,6.59999990463257
"4514","2410214",3.8,0,46,19,0,3.79999995231628,4.53214281797409,4.24999994039536
"4515","2410331",4.6,0,7,22,0,4.59999990463257,4.96666661614463,4.9624999165535
"4516","2410430",6.8,0,0,55,0,7.11666671435038,6.62859267608582,7.0100001335144
"4517","2410475",6.8,0,0,24,0,6.80000019073486,6.86666679382324,6.80000019073486
"4518","2410615",3.7,0,49,1,0,3.70000004768372,3.70000004768372,3.70000004768372
"4519","2410641",5.6,0,1,23,0,5.39999985694885,5.8022345554557,5.44305553038915
"4520","2410652",3.6,0,25,24,0,3.59999990463257,4.24205350918429,3.59999990463257
"4521","2410679",5.2,0,0,5,0,5.19999980926514,5.19999980926514,5.19999980926514
"4522","2410693",6.6,0,0,6,0,6.45000004768372,6.44583330551783,6.52499997615814
"4523","2410884",6.1,0,0,24,0,6.09999990463257,6.35212659469415,6.49999991059303
"4524","2411110",5.4,0,1,20,0,5.40000009536743,5.40000009536743,5.40000009536743
"4525","2411220",5.2,0,3,61,0,5.76666657129924,5.95160254606834,5.97249995470047
"4526","2411297",6.7,0,4,97,0,7.09999990463257,6.22657256007147,6.09999987284342
"4527","2411318",5.3,0,1,27,0,6.66666677263048,6.21479436409178,5.55000019073486
"4528","2411339",7.1,0,1,77,0,6.36666663487752,6.25488199039984,6.13095236959912
"4529","2411369",5.3,0,1,38,0,5.30000019073486,5.66035265132912,5.63750016689301
"4530","2411445",6.9,0,0,10,0,6.90000009536743,6.90000009536743,6.90000009536743
"4531","2411729",6.1,0,1,66,0,5.70909092643044,5.81153097542755,6.52187496920427
"4532","2411846",7.7,0,0,0,2,7.69999980926514,7.69999980926514,7.69999980926514
"4533","2412237",5.3,0,0,42,0,5.30000019073486,5.10476207733154,5.30000019073486
"4534","2412397",6.3,0,0,9,0,4.87500005960464,5.85746762713829,6.12500011920929
"4535","2412404",5.4,0,2,50,0,5.62857151031494,5.76275963168878,5.80404045756417
"4536","2412438",4.5,0,4,13,0,5.62500011920929,5.77378764245721,4.73750001192093
"4537","2412573",5.1,0,2,22,0,5.09999990463257,5.22380944660732,5.09999990463257
"4538","2412611",2.3,8,0,1,0,2.29999995231628,2.29999995231628,2.29999995231628
"4539","2412688",5.5,0,2,17,0,5.5,5.39999997615814,5.5
"4540","2412940",6.3,0,1,39,0,6.30000019073486,6.26360559463501,6.30000019073486
"4541","2413023",5.4,0,0,34,0,5.40000009536743,5.40000009536743,5.40000009536743
"4542","2413201",4.7,0,11,13,0,5.44999980926514,4.95100515178902,5.44999980926514
"4543","2413271",5.7,0,2,11,0,6.07499992847443,5.54374991357327,5.69999980926514
"4544","2413409",5.3,0,5,40,0,5.40000009536743,5.61400002837181,5.78888894451989
"4545","2413446",5.6,0,4,71,0,6.63333336512248,6.39811108695136,6.82500004768372
"4546","2413520",6.5,0,0,18,0,5.82307694508479,5.52880068956439,6.5
"4547","2413891",7.5,0,0,35,0,7.5,6.63749998807907,7.5
"4548","2413903",6.6,0,0,11,0,7.35000014305115,6.81428568703788,6.93333334392972
"4549","2413916",5.8,0,1,21,0,5.80000019073486,5.80000019073486,5.32500016689301
"4550","2413944",7,0,0,108,0,7.20000004768372,6.68511520029142,6.97555558946398
"4551","2414058",6.7,0,0,2,0,6.69999980926514,6.69999980926514,6.69999980926514
"4552","2414061",5.4,0,0,2,0,5.54999995231628,5.20000004768372,5.54999995231628
"4553","2414075",6,0,0,27,0,5,6.15079364700923,6
"4554","2414240",7.1,0,0,40,0,6.91999998092651,6.44837645701443,6.76547618139358
"4555","2414356",6.2,0,1,29,0,6.67500001192093,6.20746426764698,5.81666655540466
"4556","2414362",4.3,0,57,7,0,4.05000007152557,4.69090923396024,4.2250000834465
"4557","2414624",5.2,0,1,32,0,5.24999988079071,4.97537199931652,5.12499988079071
"4558","2414684",7.6,0,0,19,0,6.79047617458162,6.84999996291267,7.18583323955536
"4559","2414695",6.7,0,0,61,0,6.84999990463257,6.84583325783412,6.86249983310699
"4560","2414702",7.1,0,0,47,1,6.80714278561728,6.89444440735711,7.00499993960063
"4561","2414704",6.9,0,0,59,1,6.71428571428571,6.80833334128062,6.00800002098083
"4562","2414779",4.7,0,14,17,0,4.69999980926514,4.69999980926514,5.43333320617676
"4563","2414953",6.5,0,0,5,0,7.09999990463257,5.76111107402378,6.63333334241595
"4564","2415206",7.9,0,0,0,3,7.90000009536743,7.90000009536743,7.90000009536743
"4565","2415352",7.5,0,0,15,0,7.5,7.36923076556279,6.84999990463257
"4566","2415494",7.7,0,0,2,8,7.69999980926514,7.31666652361552,7.69999980926514
"4567","2415655",5.2,0,1,1,0,5.19999980926514,5.19999980926514,5.19999980926514
"4568","2415801",2.7,0,5,3,0,4.85000002384186,5.05500000715256,2.70000004768372
"4569","2415848",7.3,0,1,15,0,7.07500016689301,6.27357848006136,6.18000001907349
"4570","2415893",5.7,0,2,76,0,6.06666660308838,6.02974532323855,5.5583332379659
"4571","2415903",6.9,0,0,2,0,6.60000014305115,6.60000014305115,6.60000014305115
"4572","2415987",6.9,0,0,42,0,7.29999995231628,6.52444044472911,7.22222216924032
"4573","2416013",6.2,0,2,29,0,5.25,6.30224593361431,6.19999980926514
"4574","2416029",6.2,0,3,68,0,6.19999980926514,6.21690007898253,6.19999980926514
"4575","2416050",7.4,0,1,23,0,7.40000009536743,7.40000009536743,7.40000009536743
"4576","2416201",4.3,0,9,2,0,4.30000019073486,4.30000019073486,4.30000019073486
"4577","2416311",5,0,14,21,0,5,5.19741603812418,5
"4578","2416335",7,0,0,42,0,7,6.37357457875449,6.8125
"4579","2416421",4.8,0,5,18,0,5,5.21598638904338,4.90000009536743
"4580","2416768",7,0,0,27,0,6.60000006357829,6.37499999205271,6.65000009536743
"4581","2416812",6.4,0,0,9,0,6.40000009536743,6.40000009536743,6.40000009536743
"4582","2416837",5,0,10,27,0,5.68000001907349,5.50222217639287,5.94545455412431
"4583","2416944",7.2,0,0,21,0,6.75,7.19999980926514,7.19999980926514
"4584","2417104",8.2,0,0,1,4,8.19999980926514,7.67979789141453,8.19999980926514
"4585","2417234",7.4,0,0,2,0,7.40000009536743,7.22500002384186,7.40000009536743
"4586","2417255",6.6,0,0,17,0,6.84999990463257,6.71749992966652,6.51666657129924
"4587","2417464",5.9,0,0,10,0,5.79999995231628,5.90000009536743,5.79999995231628
"4588","2417568",6.5,0,0,0,0,6.5,6.25,6.5
"4589","2417741",4.6,0,8,2,0,4.23333326975505,4.4624999165535,3.93999996185303
"4590","2417870",7.5,0,0,44,0,6.97500002384186,7.04399998346964,6.88791665434837
"4591","2417927",4.9,0,13,18,0,5.82857138769967,6.02991448508369,5.79907409644421
"4592","2418189",7.2,0,0,5,0,7.19999980926514,7.19999980926514,7.19999980926514
"4593","2418391",7.3,0,0,49,0,6.83999996185303,6.99047622623898,6.94285706111363
"4594","2418512",4.2,0,22,10,0,5.82857138769967,5.75092582349424,5.65722213409565
"4595","2418516",7.4,0,0,2,0,7.40000009536743,7.40000009536743,7.26666673024496
"4596","2418695",6.4,0,0,9,0,6.40000009536743,5.60000006357829,6.52500009536743
"4597","2418832",6.7,0,0,9,0,6.09999990463257,6.39999985694885,6.69999980926514
"4598","2418918",3.1,0,2,1,0,3.09999990463257,3.09999990463257,3.09999990463257
"4599","2418930",5.6,0,1,56,0,5.53333330154419,5.699999888738,6.25
"4600","2419247",4.6,0,10,9,0,4.59999990463257,5.17499996423721,4.96666661898295
"4601","2419266",4.4,0,13,13,0,4.40000009536743,6.00833332538605,4.63750010728836
"4602","2419528",8.1,0,0,0,2,5.90000021457672,8.10000038146973,7.36666699250539
"4603","2419616",6.5,0,0,12,0,7,6.49666665735699,6.6066666841507
"4604","2419813",7.8,0,0,8,3,7.04285717010498,6.90416668511572,7.59166679779689
"4605","2419945",6.2,0,0,5,0,6.19999980926514,6.19999980926514,6.19999980926514
"4606","2419953",7.8,0,0,15,4,7.80000019073486,7.52500017484029,7.80000019073486
"4607","2420112",7,0,0,8,0,7,7,7
"4608","2420412",7.3,0,0,0,0,7.30000019073486,7.30000019073486,7.30000019073486
"4609","2420431",4.6,0,11,26,0,4.59999990463257,4.64761898063478,4.59999990463257
"4610","2420434",7.2,0,0,8,0,7.04999995231628,6.51944430006875,7.04999995231628
"4611","2420517",4.8,0,26,4,0,4.80000019073486,4.80000019073486,4.80000019073486
"4612","2420550",6.7,0,0,8,0,6.69999980926514,6.69999980926514,6.69999980926514
"4613","2420701",7.8,0,0,0,7,7.80000019073486,7.05000019073486,7.80000019073486
"4614","2420877",1.7,11,1,0,0,1.70000004768372,1.70000004768372,1.70000004768372
"4615","2421042",5.8,0,1,22,0,5.80000019073486,5.71833340088526,5.60000014305115
"4616","2421307",5.4,0,0,28,0,5.70000004768372,6.06833335955938,5.70000004768372
"4617","2421431",5.2,0,0,28,0,5.19999980926514,5.74285711560931,5.19999980926514
"4618","2421486",6.1,0,1,11,0,6.09999990463257,6.09999990463257,6.09999990463257
"4619","2421495",5.5,0,0,11,0,5.5,5.72121212750802,5.5
"4620","2421625",7.2,0,0,5,0,6.75,6.6765217801799,6.83749999602636
"4621","2421797",7.8,0,0,8,18,6.70000012715658,6.84265878276219,6.70000012715658
"4622","2421818",5.4,0,0,5,0,5.40000009536743,6.51111117998759,5.40000009536743
"4623","2422047",6.8,0,0,3,0,6.80000019073486,6.80000019073486,6.80000019073486
"4624","2422207",6.2,0,1,33,0,6.19999980926514,5.90228729614466,6.19999980926514
"4625","2422253",7.3,0,0,46,0,7.30000019073486,6.04771976994941,6.6
"4626","2422343",5.6,0,2,116,0,5.59999990463257,6.17217032306797,5.85324672290257
"4627","2422437",7.1,0,0,9,0,7.09999990463257,7.09999990463257,7.09999990463257
"4628","2422697",3.4,0,19,5,0,3.40000009536743,3.48000008265177,3.49444451597002
"4629","2422764",5.8,0,4,31,0,4.35000014305115,5.52333348194758,5.51000018119812
"4630","2422793",6.1,0,3,49,0,6,6.10953690298458,6.09999990463257
"4631","2422794",6,0,0,53,0,6,5.68500002622604,6
"4632","2422813",5.2,0,0,18,0,5.19999980926514,5.69230769230769,5.5599999109904
"4633","2422866",4.2,0,18,9,0,4.09999990463257,4.79750000437101,4.19999980926514
"4634","2423068",6.7,0,0,15,0,7.40000009536743,7.40000009536743,7.04999995231628
"4635","2423095",5.7,0,0,23,0,5.69999980926514,6.125999903361,5.69999980926514
"4636","2423166",6.2,0,0,41,0,6.70000004768372,6.38340494327526,6.39454757137904
"4637","2423416",4,0,20,20,0,4,4.23409090258858,3.77499997615814
"4638","2423531",6.3,0,0,89,0,6.56666670905219,6.59010421081136,4.84999996423721
"4639","2423549",5.4,0,0,30,0,6.52500009536743,6.12916664282481,5.96250009536743
"4640","2423550",6,0,0,16,0,6.52500009536743,6.12916664282481,6.12916668256124
"4641","2423582",5.8,0,0,11,0,5.80000019073486,5.63000012636185,5.80000019073486
"4642","2423583",4.3,0,11,7,0,4.30000019073486,5.46231328360827,5.31000008583069
"4643","2423703",3.1,0,22,2,0,3.79999995231628,3.49999993188041,3.79999995231628
"4644","2423861",6.4,0,1,25,0,6.40000009536743,6.2250000834465,6.40000009536743
"4645","2423937",6.3,0,0,6,0,6.30000019073486,6.32777791553073,6.30000019073486
"4646","2423993",8,0,0,15,10,7.59999990463257,6.89705627222598,7.59999990463257
"4647","2424131",5.5,0,0,20,0,5.5,5.7958333392938,5.5
"4648","2424150",7,0,1,7,0,7,7.16666666666667,7
"4649","2424249",6.4,0,0,7,0,6.45000004768372,6.57500004768372,6.45000004768372
"4650","2424286",5.4,0,0,34,0,6.7363636710427,6.3074074321323,6.02539683902074
"4651","2424338",6,0,1,38,0,5.13333336512248,5.82415014952787,6.10416666666667
"4652","2424563",6.2,0,7,43,0,5.77500009536743,5.66249842174254,6.19999980926514
"4653","2424584",4,0,1,11,0,5.14166669050852,4.50961109267341,4
"4654","2424609",7.5,0,0,6,0,7.5,6.59166661898295,7.5
"4655","2424957",7.7,0,0,12,18,7.69999980926514,6.69749988648627,7.47499990463257
"4656","2425011",5.6,0,8,69,0,5.59999990463257,5.67818175373655,5.59999990463257
"4657","2425129",6.2,0,0,8,0,6.19999980926514,6.19999980926514,6.19999980926514
"4658","2425163",6.2,0,0,13,0,6.19999980926514,6.19999980926514,6.19999980926514
"4659","2425916",7.3,0,0,113,1,6.07500004768372,7.21714303152902,6.21666677792867
"4660","2425963",5.3,0,2,39,0,6.63333336512248,5.88365082665095,5.79375013709068
"4661","2426013",6.2,0,0,10,0,6.19999980926514,6.46015032580622,6.19999980926514
"4662","2426048",3.4,0,11,0,0,3.45000004768372,3.42000007629395,3.46666669845581
"4663","2426439",6.6,0,0,22,0,6.59999990463257,6.33706731337767,6.59999990463257
"4664","2426465",7.2,0,0,45,0,6.89999998940362,6.71752095312631,6.56666660308838
"4665","2426473",4.5,0,2,9,0,4.5,4.5,4.5
"4666","2426479",7.5,0,0,35,1,7.5,6.83017154700561,7.39166665077209
"4667","2426585",7.2,0,1,33,0,6.66111108991835,6.480303040779,5.83333333333333
"4668","2426627",8.1,0,1,34,51,7.0600001335144,7.47214304038457,7.7416668732961
"4669","2426629",3.1,0,10,8,0,3.50666666030884,3.92884247988572,3.04999995231628
"4670","2426630",3.4,0,15,3,0,3.50666666030884,3.53938467818448,3.40000009536743
"4671","2426631",3.8,0,11,23,0,3.50666666030884,4.046685878682,4.06666665077209
"4672","2426638",7.4,0,0,13,1,7.40000009536743,7.3300000667572,7.40000009536743
"4673","2426863",5,0,3,12,0,6.33333333333333,5.92826190924774,6.33333333333333
"4674","2427004",6.8,0,0,10,1,6.80000019073486,6.80000019073486,6.80000019073486
"4675","2427100",2.2,36,3,2,0,2.20000004768372,2.56111114554935,2.20000004768372
"4676","2427151",5.3,0,1,8,0,5.30000019073486,5.59481492395754,5.30000019073486
"4677","2427188",7.5,0,0,18,0,6.57500004768372,6.94740261918023,6.92499995231628
"4678","2427214",6.7,0,0,76,1,7,6.49084815714331,7.21666669845581
"4679","2427240",6.1,0,1,50,0,5.64999985694885,6.06933781913504,6.61999998092651
"4680","2427522",5.9,0,0,14,0,6.43333339691162,6.50000011920929,6.46666673819224
"4681","2427605",3.7,0,56,21,0,3.70000004768372,3.90000004238553,3.70000004768372
"4682","2427871",5.9,0,1,34,0,6.29999995231628,6.26501223511166,5.90000009536743
"4683","2427881",8.2,0,0,10,56,8.19999980926514,7.22299992799759,7.72666654586792
"4684","2427897",8.8,0,0,27,32,8.55000007152557,7.65061913388116,8.6100001335144
"4685","2427972",6.6,0,0,34,0,6.29999995231628,6.53964283012208,6.33571430615016
"4686","2428235",3.2,0,5,5,0,3.20000004768372,4.68080357178336,3.89999997615814
"4687","2428335",5.7,0,0,57,0,6.59999998410543,6.17644224220362,5.68749985098839
"4688","2428374",8.7,0,0,1,4,8.69999980926514,8.69999980926514,8.69999980926514
"4689","2428411",6.9,0,2,122,0,6.05833339691162,6.30064082686058,5.6925000667572
"4690","2428419",3.5,0,2,8,0,4.15000009536743,4.65138887034522,3.5
"4691","2428560",8,0,0,9,7,7.58000001907349,7.79999995231628,7.59333335558573
"4692","2428739",6.3,0,2,66,0,7.41428576196943,6.78384282620104,6.86876628391154
"4693","2428817",8.7,0,0,1,11,8.69999980926514,8.69999980926514,8.69999980926514
"4694","2428898",4,0,5,4,0,5.13333336512248,4.91333332061768,4.55000003178914
"4695","2428929",7.1,0,0,34,0,6.84999990463257,6.66103550184007,6.70833325386047
"4696","2429060",7.2,0,0,20,0,7.19999980926514,6.78888877232869,6.71041655540466
"4697","2429224",8.3,0,0,0,2,8.30000019073486,8.30000019073486,8.30000019073486
"4698","2429275",5.1,0,1,8,0,5.09999990463257,5.65826001327408,5.09999990463257
"4699","2429297",3.4,0,7,6,0,5.15000009536743,3.40000009536743,5.15000009536743
"4700","2429317",7.1,0,0,43,0,6.02500009536743,6.91494359836642,6.89999997615814
"4701","2429338",7.1,0,0,29,1,7.09999990463257,7.09999990463257,7.09999990463257
"4702","2429399",2.8,0,47,9,0,2.79999995231628,3.02916664878527,2.79999995231628
"4703","2429409",5.7,0,2,10,0,4.89999997615814,5.24374985694885,4.39999985694885
"4704","2429468",5,0,5,22,0,6.31428575515747,5.26665849046769,5
"4705","2429566",7.4,0,0,0,0,7.40000009536743,7.40000009536743,7.40000009536743
"4706","2429581",6.5,0,0,26,0,5.59999990463257,6.25833332538605,5.28000001907349
"4707","2429759",6.1,0,0,0,0,5.79999995231628,6.73590906316584,5.79999995231628
"4708","2429893",7,0,0,2,0,7,7,7
"4709","2429909",8.3,0,0,50,18,7.23611109786563,6.71507179855662,7.86874994635582
"4710","2429988",6.7,0,0,42,0,6.73999996185303,6.27499989668528,6.33333317438761
"4711","2429991",5.3,0,0,0,0,5.30000019073486,5.61666680706872,5.30000019073486
"4712","2430031",6.1,0,0,33,0,6.09999990463257,6.47041657865047,6.09999990463257
"4713","2430076",5.9,0,0,8,0,5.90000009536743,6.13333344459534,5.90000009536743
"4714","2430217",7.9,0,2,3,4,7.5,7.32222225930956,7.90000009536743
"4715","2430350",5.4,0,1,22,0,5.31999998092651,5.24291670223077,5.29999995231628
"4716","2430365",6.1,0,0,41,0,6.66666666666667,6.23199476939564,6.29000000953674
"4717","2430448",5.5,0,0,8,0,5.95000004768372,6.13333336512248,5.95000004768372
"4718","2430472",8,0,0,2,1,8,8,7.15000009536743
"4719","2430931",7.1,0,0,16,0,6.5625,5.71002412648593,6.91999995708466
"4720","2430953",5.6,0,0,7,0,5.59999990463257,5.59999990463257,5.59999990463257
"4721","2431108",3.4,0,8,0,0,3.92500007152557,3.40000009536743,3.57500008742015
"4722","2431537",6.8,0,0,63,0,6.55000019073486,6.67106020398631,6.55000019073486
"4723","2431625",7.5,0,0,50,1,7.4764705545762,7.10836907357671,7.38333331214057
"4724","2431633",7.7,0,0,58,20,6.46315787967883,6.47396578564485,6.84999990463257
"4725","2431708",5.9,0,1,13,0,5.90000009536743,5.90000009536743,5.90000009536743
"4726","2431724",4.5,0,3,33,0,4.5,5.34166659911474,4.5
"4727","2432093",6.8,0,2,17,0,6.93333331743876,6.17727253981074,6.67272715135054
"4728","2432097",6.6,0,0,29,0,6.93333331743876,6.23076695333423,6.67329532178965
"4729","2432150",6.7,0,0,6,0,6.69999980926514,6.69999980926514,6.69999980926514
"4730","2432163",7.2,0,0,18,1,8.55000007152557,6.73319602021298,6.73333319028219
"4731","2432206",6.5,0,0,33,0,6.5,6.5,6.69999996821086
"4732","2432244",4.1,0,35,42,0,4.09999990463257,5.42685698797783,4.57653055385667
"4733","2432462",6.5,0,0,45,0,6.37999997138977,6.37334035036861,6.26666667726305
"4734","2432614",6,0,0,13,0,6,5.77499997615814,6
"4735","2432636",6.6,0,0,7,0,6.5,6.69722223723376,6.5
"4736","2432652",3.5,0,24,1,0,3.5,3.5,3.5
"4737","2432772",8.4,0,0,3,1,8.39999961853027,7.82499980926514,8.39999961853027
"4738","2432824",2.8,0,43,1,0,3.42500001192093,3.91111116939121,3.42500001192093
"4739","2432903",4,0,13,1,0,4,4,4
"4740","2432920",5.6,0,0,73,0,5.59999990463257,5.59999990463257,5.59999990463257
"4741","2432980",6.9,0,0,8,0,6.90000009536743,6.90000009536743,6.70000004768372
"4742","2433018",2.5,11,3,3,0,2.75,3.1970328581002,2.5
"4743","2433049",6.9,0,0,46,0,6.90000009536743,6.72126265655864,6.90000009536743
"4744","2433061",5.6,0,3,66,0,6.25,5.6968706921385,6.26666673024495
"4745","2433542",5.1,0,3,41,0,6.35999994277954,6.32666663328807,5.59833326074812
"4746","2433583",7.7,0,0,31,9,7.69999980926514,6.82428566614787,7.27500009536743
"4747","2433591",9.5,0,0,13,7,8.55000007152557,7.9341043802616,8.71500010490417
"4748","2433629",6.7,0,0,4,0,6.69999980926514,6.69999980926514,6.69999980926514
"4749","2433775",7.6,0,0,25,17,6.7363636710427,6.92407406700982,6.79999987284342
"4750","2433872",6.4,0,1,21,0,6.40000009536743,6.48750007152557,6.40000009536743
"4751","2434065",7.5,0,0,10,0,7.5,7.07833331505458,7.5
"4752","2434132",5.8,0,1,22,0,5.50000009536743,6.04769849159099,4.85000014305115
"4753","2434308",6.1,0,2,97,0,6,5.87985572498811,6.09999990463257
"4754","2434314",4.3,0,57,16,0,3.70000004768372,5.09907842588275,4.55000014305115
"4755","2434343",8.2,0,0,26,24,7.39999993642171,6.51124726518307,7.94999980926514
"4756","2434399",6.3,0,0,39,0,7.4764705545762,6.86878100539483,6.6352381600274
"4757","2434424",8.6,0,0,11,17,8.60000038146973,6.99935380017676,8.60000038146973
"4758","2434674",5.2,0,0,8,0,5.19999980926514,5.30740723786531,5.43999991416931
"4759","2434826",8.7,0,0,0,6,8.69999980926514,8.69999980926514,8.69999980926514
"4760","2434832",7.6,0,0,3,8,7.34999990463257,6.62962956781741,7.34999990463257
"4761","2434919",5.6,0,0,20,0,5.59999990463257,6.08888882398605,5.80555546283722
"4762","2434939",6.8,0,0,53,0,6.80000019073486,6.80000019073486,6.80000019073486
"4763","2435022",4.7,0,2,13,0,5.65999994277954,5.33105239124922,5.04666652679443
"4764","2435047",7.4,0,0,137,5,7.10800003051758,6.60063013088674,7.10000014305115
"4765","2435320",8.2,0,0,0,11,8.19999980926514,8.19999980926514,8.19999980926514
"4766","2435383",5.7,0,0,21,0,5.69999980926514,5.69999980926514,5.69999980926514
"4767","2435457",7,0,0,36,0,7,6.94181815783183,6.81999998092651
"4768","2435461",4.7,0,3,0,0,4.69999980926514,4.69999980926514,4.69999980926514
"4769","2435486",6.6,0,0,30,0,6.86666663487752,6.50103518212557,6.6833332379659
"4770","2435641",7.1,0,0,7,0,5.23333334922791,6.02222220102946,5.47499998410543
"4771","2435680",6.2,0,0,34,0,6.19999980926514,6.19999980926514,5.96666653951009
"4772","2435743",6.1,0,0,3,0,6.90000009536743,4.59999990463257,6.97500002384186
